Delivery_person_Age,Delivery_person_Ratings,label_Weatherconditions,label_Road_traffic_density,Vehicle_condition,label_Type_of_order,label_Type_of_vehicle,label_City,multiple_deliveries,Geo_distance
23,4.6,5,1,2,1,2,0,1,10.624920975782034
30,4.9,4,3,2,1,0,0,1,7.562182477576536
25,4.5,3,3,0,1,1,0,1,7.774257206553719
29,4.6,1,1,0,1,1,0,1,6.198357357933919
30,5.0,3,0,1,2,2,2,1,17.06389883948774
27,4.3,1,3,2,2,1,2,1,10.883802871295954
24,4.9,3,0,0,1,1,0,1,13.804558948437169
34,4.6,1,0,1,3,2,0,0,12.142093636687232
32,4.8,3,3,1,1,1,0,1,7.6701455587956096
38,5.0,0,2,0,2,1,0,1,6.136214313764978
30,4.9,5,0,0,1,1,0,1,10.707268672949962
38,4.2,3,1,0,0,1,0,1,7.61905097889762
23,4.9,2,0,1,1,1,0,0,1.5496365009025235
34,4.8,4,3,1,0,2,2,1,17.04436567231191
31,4.4,5,3,1,3,1,0,1,16.577467522010476
35,5.0,1,0,1,1,1,2,1,4.654234974133976
24,4.9,1,1,0,2,1,0,1,13.393659551411233
20,5.0,1,0,0,1,1,0,1,1.5690347154047222
25,4.7,4,3,1,3,2,0,1,7.635484045429887
29,4.9,5,1,0,0,1,0,1,14.01581081309637
28,4.9,5,3,2,0,2,0,1,16.61120765560223
34,4.9,1,0,2,3,0,2,1,1.5690347154047222
25,4.6,2,1,0,1,1,0,0,10.625705401587542
33,4.6,4,2,1,2,1,0,1,6.219432687838829
20,4.6,2,2,0,1,1,2,0,6.1983397369141935
26,4.8,2,1,1,0,2,0,1,4.654290210819338
31,5.0,4,1,2,1,2,0,1,5.952089618361531
26,4.7,5,3,0,1,1,0,1,20.142307855192996
30,4.7,0,1,0,3,1,0,1,13.661195168528984
20,4.5,0,0,2,2,2,0,1,3.0209288906743756
24,4.6,0,0,2,2,0,0,1,12.088736609739927
25,4.0,0,3,1,1,2,2,1,4.5375110893632975
21,4.1,3,0,0,3,1,0,0,3.138069407388937
20,3.7,4,3,0,1,1,0,1,7.551888433427091
39,4.7,4,3,1,1,1,2,1,9.176622359415976
25,4.1,3,0,0,1,1,0,1,3.020916215301368
20,4.8,4,3,2,0,0,0,1,7.756712515848981
24,4.9,1,0,2,3,0,2,1,16.823444551962364
38,4.2,2,3,2,1,1,2,1,12.438925818440378
38,5.0,3,1,0,3,1,0,2,12.394039449560903
24,4.8,1,1,2,3,0,2,0,8.927404257514164
31,3.5,3,3,2,1,2,0,1,10.884149321826849
39,4.1,3,3,1,2,1,0,1,12.27013530437996
36,4.9,4,1,1,0,1,0,1,7.552026138180965
21,4.7,4,1,2,0,2,0,1,13.961547929942947
26,4.6,0,0,2,1,2,0,1,1.551399235015967
33,4.9,3,0,1,1,1,2,1,17.25937671693666
39,4.7,4,3,2,3,2,0,0,12.438927835428666
30,3.9,3,3,1,1,2,0,1,16.39304252324945
25,4.3,2,3,0,3,1,2,0,16.823768285553772
33,4.8,0,3,0,2,1,0,2,16.36607478461632
31,4.8,5,1,0,3,1,0,2,4.64798276860976
30,4.5,0,0,2,1,2,0,0,20.165655783369278
32,4.5,3,1,0,0,1,0,0,7.845173108613386
32,3.5,3,1,2,3,2,0,1,17.03947169055914
33,4.6,3,1,1,3,1,2,0,6.276138627413788
25,4.9,2,3,1,2,1,0,1,9.203840392783624
32,4.3,5,0,0,0,1,2,1,7.7745197283682295
32,4.6,3,0,1,2,2,0,1,1.55741940741186
29,4.9,5,0,2,0,1,2,1,1.5493574837899744
25,4.6,4,3,2,3,2,2,0,12.234070096218902
21,4.6,4,3,2,0,2,2,1,9.176983903804432
34,4.0,0,3,1,2,1,0,1,20.39744277518833
24,4.6,2,0,2,1,2,2,1,16.79186931198531
33,4.1,3,0,0,2,1,0,1,3.138069407388937
32,4.8,1,0,0,3,1,2,1,4.463835175285589
26,4.7,2,1,0,1,1,0,2,10.578800208859526
32,4.4,3,1,2,1,2,2,1,4.459704969454178
39,4.6,2,1,2,0,1,2,0,4.5208616651671925
26,4.9,2,3,1,0,2,0,1,12.395318433704213
38,4.9,2,1,2,0,0,0,1,13.761533373676128
22,4.7,3,2,0,3,1,0,1,6.136227883481779
21,4.7,4,1,1,0,2,0,0,4.648470467137441
38,4.4,5,3,1,2,1,2,1,13.941533701364968
37,4.6,5,0,0,3,1,2,1,12.395863518868838
26,4.3,0,2,1,2,1,0,1,3.053168562720063
22,4.7,2,3,0,0,1,0,1,19.07193538888569
31,4.9,5,2,0,2,1,0,0,1.5690347154047222
36,4.3,2,3,2,1,0,0,0,9.10758035490418
20,4.7,5,1,2,3,1,0,1,7.647590705974561
23,5.0,1,0,1,1,1,0,1,4.553856650533593
22,4.7,3,1,0,1,1,0,1,13.945492012958097
25,4.9,4,2,2,2,2,0,1,3.0553946629313606
36,4.7,0,0,2,1,0,0,1,4.5541099145681745
38,5.0,3,0,2,1,2,0,1,17.042984733537466
37,4.6,1,3,0,2,1,1,0,13.961787999463454
22,4.7,1,1,2,3,1,0,1,20.143689599486176
34,5.0,1,1,2,3,0,0,1,6.205738534229064
34,4.8,4,1,1,3,2,2,1,4.654105041055092
21,4.9,3,0,1,2,1,0,1,9.297373575548699
33,3.5,2,3,2,3,1,2,1,10.883781468541267
24,4.7,2,0,2,0,2,0,0,12.23564517084092
38,4.8,2,1,1,2,1,0,1,6.276138627413788
21,4.8,5,3,1,0,1,0,0,9.308008411174361
23,4.8,5,1,1,2,2,2,1,5.984619891626126
21,5.0,4,0,2,3,2,0,0,4.664630782216606
35,4.7,0,0,1,0,2,2,1,2.976030712380054
38,4.0,1,3,2,3,2,0,1,4.671900178445237
33,4.4,5,1,0,3,1,0,1,4.531022925038043
20,4.7,5,2,1,2,1,0,1,6.136091403436602
34,3.5,1,0,2,2,2,0,0,10.844816062657186
27,4.6,0,3,1,2,1,0,1,10.705863314140746
33,4.9,4,0,2,2,0,2,1,17.129949327337364
39,4.9,5,2,1,0,2,0,1,1.5277193778494655
20,4.9,4,3,1,0,1,0,0,9.296430766542656
32,5.0,3,3,0,1,1,0,0,9.107658825826476
20,3.2,4,0,2,2,2,2,1,10.421014068585688
36,4.9,0,1,2,2,1,0,1,19.590887799045845
31,4.1,0,2,0,0,1,0,1,3.0986720501536995
30,4.9,5,3,2,2,1,0,0,9.204184967774694
38,4.1,5,3,0,0,1,0,2,9.043828433563103
31,4.5,4,1,0,2,1,0,0,4.6541316710672564
27,4.9,1,3,0,2,1,0,0,9.142690667951355
25,4.3,2,3,0,2,1,0,2,19.939859774062796
30,4.9,5,2,0,0,1,0,3,2.9760623754432474
21,4.5,3,3,2,3,2,0,0,10.69314243912885
20,4.9,1,0,2,3,2,0,1,3.06795567031906
34,4.8,5,0,2,1,2,0,1,7.745892925201073
39,4.1,3,0,0,3,1,0,1,3.0534544255650093
28,4.8,2,1,1,2,1,0,1,20.211944745235332
32,5.0,3,3,0,0,1,0,1,20.211745361504864
25,4.8,4,1,2,2,2,0,0,12.552275755914396
20,4.7,1,0,1,0,1,0,0,4.623072761562557
28,4.9,4,0,0,2,1,0,0,1.5292265566054064
32,4.1,3,3,1,1,2,0,0,7.562188483716582
31,4.9,0,3,0,3,1,2,1,4.648812589303729
34,4.6,0,0,2,3,2,2,1,1.5125398285985738
33,4.0,3,0,0,0,1,2,1,9.414207472710384
23,5.0,0,1,0,1,1,0,0,7.845173108613386
30,5.0,2,0,1,1,2,0,0,3.1098897249072968
20,4.6,3,3,1,2,2,0,1,4.648389301816639
28,4.8,3,0,0,2,1,0,0,13.765174036190404
28,5.0,0,3,0,0,1,0,2,10.572153060832282
34,4.8,4,0,2,1,0,0,0,7.441592937377917
35,3.6,2,3,2,1,2,2,1,17.13026179877402
22,4.7,0,0,2,2,0,0,1,16.796560564484654
39,3.9,1,0,2,2,0,0,1,16.100152573493787
22,5.0,3,0,2,0,2,2,1,4.530985191304095
39,5.0,2,3,0,3,1,0,1,4.707104052532131
32,4.6,3,1,2,1,2,0,1,7.845173108613386
24,4.7,4,1,0,2,1,2,0,20.39744277518833
38,4.8,4,3,0,0,1,0,0,13.173070499330958
31,4.2,4,1,0,3,1,0,1,13.765174036190404
29,4.9,0,1,2,0,2,0,1,6.276138627413788
25,4.6,5,1,0,1,1,0,0,11.900805953032062
33,4.7,3,1,1,0,1,0,1,12.212785516228099
32,4.9,2,1,2,3,2,0,0,4.466491415007457
21,4.9,1,1,0,1,1,0,1,20.86244496179274
20,4.9,4,2,2,2,2,0,1,1.526605791744041
26,4.8,2,3,2,2,1,0,1,7.556583376482136
20,4.6,0,0,0,3,1,0,1,1.512534552273167
35,4.3,2,3,2,0,0,0,1,14.121309628180253
24,4.2,5,3,0,0,1,0,2,16.87325583164384
35,4.6,0,1,0,2,1,0,1,16.587231073178717
20,4.7,4,1,0,0,1,2,1,16.366036185589195
33,4.6,1,1,0,1,1,0,1,13.595920700372707
31,5.0,0,3,0,2,1,2,0,9.30751635429083
33,3.8,5,1,1,3,2,0,1,17.103069399168035
27,4.9,0,3,2,3,2,0,1,7.635247469697659
22,5.0,5,0,0,3,1,0,1,12.142076903171413
35,3.7,2,3,1,1,2,0,0,12.057182695080286
30,4.6,5,1,1,1,2,0,0,6.031501848911764
21,4.8,4,3,1,3,2,2,1,7.589467220002331
23,4.9,0,2,2,0,2,0,1,3.054265978481412
22,5.0,0,0,1,3,1,0,0,7.56227329901927
21,4.0,5,3,0,2,1,2,1,12.552275755914396
20,4.9,1,0,1,1,1,0,0,1.5073058766176592
28,4.2,5,0,0,0,1,2,1,1.5574848319874761
35,5.0,5,1,1,0,2,0,0,19.844234597378588
27,4.9,5,2,1,1,2,0,0,3.109849704679702
27,4.8,2,3,0,3,1,0,0,9.042547607822385
20,4.0,5,0,0,2,1,0,1,1.5491634661872675
31,4.7,0,0,1,0,1,0,0,3.0206750082467804
24,4.8,2,0,2,3,1,0,1,20.807435635384543
36,4.1,3,1,1,3,1,2,1,13.660085685164507
34,4.9,5,2,1,0,1,0,1,6.196923263958364
26,4.6,2,0,1,0,1,0,0,17.062995952156246
23,4.9,4,0,2,2,1,2,0,10.704957546119868
24,5.0,0,1,0,3,1,0,1,16.57522844648933
25,4.7,5,1,2,2,0,0,1,12.142706560602194
22,4.8,3,3,2,3,0,0,1,9.295709409330447
29,4.8,3,0,1,2,2,2,0,13.173321437323123
37,4.8,4,1,0,1,1,0,1,19.371378390857927
25,4.8,3,1,2,2,1,2,0,5.984646181261869
30,4.9,4,1,0,1,1,2,1,10.572334612790245
26,4.7,1,0,0,3,1,2,1,9.204006069212316
27,4.6,5,0,2,0,1,2,1,10.58671194847277
33,4.9,0,1,2,0,2,0,0,4.463971443336962
20,4.9,0,1,1,1,2,0,1,12.1426704162829
29,4.0,0,3,2,2,1,0,1,16.79186931198531
38,4.7,0,2,2,3,2,0,1,6.136091403436602
25,4.8,1,0,2,1,1,0,0,3.0537978384134963
36,4.7,3,3,1,0,1,2,1,4.582241705523986
26,4.7,3,0,1,1,2,2,0,13.601196442730592
23,5.0,5,0,2,0,0,2,0,10.737368629843505
38,4.3,0,1,2,0,2,0,1,16.79612965005981
35,4.8,2,1,2,3,1,0,1,7.562268445733439
25,4.5,0,3,0,3,1,2,1,6846.337716225044
24,4.6,1,0,2,0,0,0,1,3.109874895861278
38,4.9,0,3,0,1,1,0,1,10.73739964566126
30,4.4,2,3,0,0,1,0,1,10.247307505212465
27,4.8,4,0,1,0,1,0,1,7.756712515848981
36,4.3,3,2,2,2,2,0,1,6.229153750317813
39,3.7,5,1,1,1,1,0,1,12.236050766443851
20,4.9,4,0,2,0,1,2,0,9.160210772982106
25,4.8,0,3,0,0,1,0,1,9.20423484179557
25,4.6,1,3,1,1,2,2,1,10.845823925902426
24,4.0,0,3,1,2,1,0,0,12.08114988633562
28,4.9,5,3,2,2,2,0,0,8.927499302830514
33,4.6,0,0,0,1,1,0,2,12.189906828387404
22,4.9,0,3,0,1,1,0,0,16.392354944764154
38,4.8,4,2,2,1,2,0,0,5.869419781572758
38,4.6,5,1,2,2,2,0,1,4.648672166373577
24,4.2,3,3,0,2,1,0,0,20.21177926411517
36,4.9,5,0,0,0,1,0,1,11.891193798513841
35,4.7,4,1,2,0,2,0,0,19.860706000808847
21,4.7,2,0,1,1,1,2,0,1.529404811880711
24,4.8,2,2,2,2,2,0,0,6.040951297577975
31,5.0,1,1,0,2,1,0,1,11.909501860943355
37,4.9,0,3,2,2,1,0,1,17.25937671693666
37,4.8,1,0,1,2,2,2,1,3.109849704679702
37,4.9,0,0,2,2,0,0,1,13.660085685164507
39,4.5,4,0,0,1,1,0,1,2.9760623754432474
36,4.8,0,0,0,1,1,2,2,20.839226755308367
25,4.8,1,0,0,0,1,0,1,1.5179748068736865
22,4.7,1,1,0,3,1,0,3,13.611044846525985
20,4.0,2,0,0,1,1,2,1,1.5103952314750804
22,4.2,5,1,0,1,1,0,0,16.611241863997247
29,4.8,5,1,1,0,2,0,0,9.074464682010152
24,5.0,1,3,0,3,1,0,2,13.805820740696161
36,4.9,4,3,1,2,2,0,1,9.343871687134204
37,4.8,0,2,0,0,1,0,1,1.5125517325861146
20,4.6,0,1,0,0,1,0,1,20.827428182143155
26,4.8,4,0,0,3,1,0,1,13.564037303931613
29,4.5,2,3,0,0,1,2,1,4.654006135972582
25,4.6,0,2,2,0,1,0,1,1.5112235824540956
38,4.6,4,3,1,1,1,0,0,19.372638994925463
34,4.8,4,0,0,2,1,0,1,9.297357613567044
33,4.8,5,3,0,2,1,0,3,13.806237934463722
39,4.6,5,3,1,0,2,2,0,13.805672692220188
34,4.7,4,3,2,1,1,0,1,4.464113950944991
29,4.8,3,1,1,3,1,2,1,16.823292316394692
23,4.4,3,0,0,3,1,2,0,1.5690347154047222
21,4.3,2,0,0,2,1,2,1,7.633616445147523
20,4.8,3,1,2,3,2,0,1,12.216260551419467
33,4.8,1,0,1,1,1,2,0,20.536914047196287
23,4.8,3,0,1,2,2,0,1,3.138069407388937
35,4.8,1,3,2,3,2,2,0,4.463967267078257
29,4.6,3,3,1,1,2,0,1,17.041193611787897
28,4.5,2,3,2,1,2,0,1,13.564225848680342
32,4.5,5,0,0,0,1,2,1,3.05384096930075
35,4.9,3,0,1,3,1,0,1,10.415553616088543
32,4.7,5,3,0,3,1,0,1,4.589053886940537
35,4.3,3,0,0,2,1,2,1,2.9767694453815867
34,4.6,1,3,0,1,1,0,2,12.410398980987173
29,4.9,0,0,0,3,1,0,1,3.0361474408830214
38,4.6,3,1,2,2,0,0,1,13.390793718689235
28,3.4,4,0,1,1,1,0,1,13.944665102259522
32,4.6,1,0,0,0,1,0,1,1.534188781886618
37,4.1,2,2,0,3,1,0,0,2.9777179937144274
23,4.7,5,3,0,3,1,0,1,7.634236711867242
22,4.9,3,1,1,2,2,0,0,6.10820338181505
39,4.8,5,0,1,3,1,0,1,3.0680253753423994
26,4.8,3,0,1,0,1,0,0,9.068489695872838
39,4.9,0,0,1,2,1,0,0,1.507237130349419
31,4.1,3,0,0,0,1,2,1,3.098970591291107
34,4.6,2,0,1,2,2,0,0,1.5495264997487161
38,4.5,5,0,0,2,1,0,1,9.16567358092004
32,4.8,3,1,0,2,1,0,0,20.049770683194055
25,4.9,3,1,0,3,1,0,1,6.1978304625342036
33,4.8,5,0,2,1,0,2,0,2.9762935496621195
34,4.9,4,2,2,1,2,0,0,1.510408155579529
28,5.0,1,3,0,1,1,0,3,13.393836726393529
24,4.0,0,2,1,0,1,0,1,6.135893319343082
22,4.7,4,3,0,3,1,0,0,13.961570821957926
39,4.4,3,1,0,3,1,2,1,14.121309628180253
30,4.7,4,2,2,3,2,0,0,6.197928559983651
29,5.0,4,0,1,0,1,0,1,16.635381027246588
23,4.7,5,3,2,3,2,0,0,20.828297086837768
32,4.8,5,2,2,2,1,0,1,1.5690347154047222
26,4.6,3,1,1,3,1,0,1,7.67052558411646
20,4.8,1,0,0,2,1,0,1,1.52957981368424
27,5.0,3,3,2,0,1,0,1,4.581634636668471
35,4.5,1,3,0,0,1,1,3,13.993676750493732
26,4.0,3,3,0,3,1,0,1,13.750484667228228
22,5.0,4,3,0,3,1,0,0,13.739189928025109
22,4.5,0,1,0,0,1,2,1,4.588393415148507
30,5.0,0,1,0,3,1,0,1,12.189910835110211
36,5.0,2,0,0,0,1,0,0,12.058029851305768
24,4.6,4,1,0,3,1,2,1,4.648411191327246
34,4.8,0,3,2,2,1,0,1,16.100181006773923
25,5.0,4,1,0,0,1,0,1,13.745572504565807
32,4.9,0,3,0,0,1,0,2,13.961787999463454
25,4.8,4,0,2,2,0,0,1,4.664639938745209
24,4.8,1,1,2,2,0,0,1,17.25937671693666
30,4.8,2,3,0,1,1,0,2,17.063560974578667
22,4.8,0,0,1,1,1,0,1,16.694595026696987
31,3.6,2,3,2,3,0,0,2,10.983241696284242
36,4.8,0,3,0,2,1,0,1,4.664736409311615
37,4.6,4,0,0,3,1,2,1,4.602127561785206
38,4.9,2,0,1,2,1,0,1,1.4880477731583381
36,5.0,4,0,2,1,2,0,0,3.0553157793778154
34,4.4,5,1,0,3,1,0,0,10.983241696284242
35,4.3,3,3,0,0,1,0,0,13.747579866602594
31,4.8,1,0,0,0,1,2,1,1.5339975116617348
32,4.7,2,2,2,1,1,0,0,6.07172832874903
20,4.5,5,3,1,1,1,0,0,12.142706560602194
21,5.0,3,0,1,3,2,0,1,20.862719049617763
33,4.9,3,0,2,2,0,0,1,12.41043231825001
38,4.8,2,0,1,0,2,2,0,12.552275755914396
20,4.8,5,0,2,2,2,0,0,1.4880952616573853
33,4.9,4,1,1,1,2,0,0,13.739092156271749
23,4.8,5,0,2,0,0,2,0,16.82479191121949
30,4.1,3,0,0,1,1,2,1,3.1097872918366303
23,4.7,0,2,2,1,2,0,1,1.5550561762878428
30,4.5,4,1,0,1,1,0,1,17.102420452439436
25,4.9,4,1,2,2,1,2,1,17.10252778809447
39,4.8,1,1,1,2,2,0,1,10.884028364866003
34,4.9,5,0,2,3,2,0,1,1.5549425189076143
34,4.9,3,0,0,1,1,0,1,20.212464687922555
22,5.0,5,1,2,0,2,0,1,7.440272198875592
24,4.7,1,1,2,1,0,0,1,12.062050361059852
23,4.9,0,3,0,2,1,0,1,12.438505230257428
39,4.7,3,1,1,0,1,2,1,4.707104052532131
33,4.7,0,1,1,0,2,0,1,4.647400289742853
32,4.7,5,2,0,0,1,0,1,6.049916727825186
36,4.6,5,2,1,3,2,0,1,1.5267486896814353
20,4.7,0,3,1,2,1,0,1,9.176411719332265
35,4.6,1,1,2,3,2,0,1,12.410204358275573
24,4.6,3,2,2,2,0,0,1,1.4674603592994038
39,4.7,2,0,2,3,2,0,0,4.588577905728297
28,4.8,2,0,1,0,1,0,1,3.082602406469908
30,4.7,4,1,2,1,2,0,0,19.632314732102273
32,4.6,4,1,0,1,1,0,1,10.572487634373488
36,4.8,4,3,2,1,0,2,1,20.166508475499445
29,4.6,4,0,0,2,1,0,1,17.044988256333504
30,4.3,0,2,2,3,2,0,1,6.1977927664411325
25,4.8,5,3,2,1,1,0,0,12.339013286727344
32,4.6,1,3,0,3,1,0,1,17.10305085520776
37,4.6,2,1,0,3,1,0,1,12.271766441096053
24,4.8,5,2,1,2,1,0,0,1.526605791744041
23,4.9,3,1,2,3,2,2,0,13.942286436722357
38,4.1,5,3,0,1,1,0,1,9.061116509209677
32,4.9,4,0,1,3,2,0,0,10.846813053923174
22,4.7,5,1,2,2,0,0,0,10.901348828191903
34,3.9,1,0,2,3,0,0,2,12.236645300484978
39,4.7,3,1,2,0,2,0,0,6.276138627413788
34,4.6,5,1,1,3,1,0,1,9.414207472710384
22,4.7,5,2,0,2,1,0,0,3.0592623831588446
25,4.6,1,1,1,1,2,2,0,9.061995111687455
35,5.0,3,0,1,2,2,0,1,16.635254743950217
33,4.6,1,1,2,2,2,0,0,4.588870077617411
32,4.7,3,0,2,1,0,2,0,10.550954672911281
33,4.8,1,3,2,0,0,2,2,10.689320527996212
27,4.6,2,3,2,2,1,0,1,20.13677616835183
29,4.9,5,3,1,3,2,0,1,4.589078879821043
33,4.0,2,1,2,3,2,0,1,6.03082701952705
26,4.7,5,2,2,1,2,0,0,1.5514399766348916
23,4.6,1,1,1,3,1,2,1,6.071478423806077
26,4.1,3,0,0,0,1,0,0,1.5548963739937318
31,4.7,0,1,0,1,1,0,1,6.041213866594667
30,4.9,5,2,0,0,1,0,0,1.5295675788938714
24,5.0,1,3,0,3,1,0,0,9.107215808103962
29,4.7,2,3,0,2,1,0,1,9.162884415747081
21,4.4,5,0,0,1,1,0,0,4.5538187948740685
32,4.5,0,2,2,0,2,0,1,6.095276049867082
21,4.5,4,2,2,3,2,0,1,1.5180471193081784
37,5.0,0,3,2,0,0,0,1,9.295656989001298
39,5.0,2,1,1,1,2,0,1,12.271798836615678
33,5.0,5,0,2,3,2,0,0,9.047450396329806
37,4.9,4,3,0,2,1,0,1,19.321568956563894
27,5.0,2,0,1,1,1,2,1,1.5340323549931714
31,4.6,4,3,0,2,1,0,1,5639.218742817126
37,4.8,5,0,2,1,2,0,0,17.040537813695973
29,4.8,0,3,2,0,2,0,1,4.664610877378366
22,5.0,1,0,0,3,1,2,1,19.844375955482842
26,4.8,5,3,1,2,1,0,0,20.211944745235332
30,4.6,4,3,0,1,1,0,1,7.747166374211772
36,4.6,1,3,2,3,2,0,1,19.849333041264373
36,4.7,4,3,1,2,1,2,1,20.166027529984312
24,4.5,2,0,2,0,0,2,0,20.166056535064868
38,4.9,1,1,1,1,2,2,1,6.072110787370803
33,4.7,4,1,1,0,1,0,0,13.993143509520417
26,4.9,1,0,1,3,1,0,0,7.774272480836282
34,3.6,0,0,2,1,1,0,1,11.709873908694624
35,5.0,2,2,2,2,1,0,1,6.041633175888766
31,4.9,4,0,0,2,1,0,1,1.517939885817987
31,4.8,2,1,2,2,2,0,1,13.805745870491824
24,4.8,2,0,2,0,2,2,0,1.5690347154047222
31,4.1,5,3,1,3,1,0,1,12.056531044073676
29,4.8,2,3,1,1,1,0,0,10.859180843022576
27,4.5,2,3,0,3,1,0,1,4.553796163736469
30,4.6,2,3,1,3,2,0,1,10.58675568922506
23,4.5,1,3,2,1,1,2,1,4.647625792527508
25,4.0,0,2,1,0,1,0,1,6.106736943461254
20,4.9,1,3,0,1,1,0,1,12.39395555693745
31,4.9,0,0,1,0,2,0,0,3.138069407388937
24,4.5,0,1,2,2,1,2,1,17.25937671693666
26,4.9,3,3,2,0,2,0,0,16.369614602872474
36,4.6,3,3,2,3,2,2,1,9.308114420769895
38,4.6,0,0,2,1,0,2,1,4.5317745916199
24,4.9,4,3,1,0,1,2,0,13.804584210271347
36,4.7,1,3,2,0,0,2,0,4.64802423339136
20,4.8,3,0,1,3,1,0,0,3.0989710082120365
37,3.8,5,1,2,1,0,0,0,19.340303385746232
36,4.7,4,0,1,1,2,0,0,1.5103782350769634
22,4.7,3,3,2,2,1,0,0,19.807195662039206
28,4.8,0,3,2,3,0,2,0,9.32905608440423
27,4.7,4,1,1,1,2,0,0,6.197250523008698
21,4.6,0,0,1,0,2,0,0,1.5690347154047222
27,4.3,4,2,0,0,1,0,3,3.110087040957389
30,4.7,4,0,1,2,1,2,1,16.821191645783845
37,4.3,1,3,2,2,2,0,0,19.3418073876626
27,4.6,3,1,2,3,2,2,1,7.774224002698608
30,4.8,5,1,1,0,2,0,0,4.465068381023686
34,4.8,4,0,0,3,1,2,1,12.438888796445053
21,4.6,0,3,1,0,2,0,0,7.669768196606531
31,4.1,0,1,1,2,2,0,0,13.610673965426368
29,5.0,1,2,2,3,1,0,0,1.5549023823647297
27,4.9,3,3,0,0,1,0,1,20.14107759067161
25,4.6,0,0,1,0,1,2,0,9.160210772982106
26,4.8,4,1,0,3,1,2,0,9.30866211935528
29,4.9,1,0,1,0,1,2,1,13.564225848680342
26,4.7,2,2,2,1,0,0,0,1.5497167302535413
28,4.8,2,1,2,1,2,0,0,17.25937671693666
37,4.6,4,1,2,2,2,2,0,16.873028456138552
34,4.3,3,3,0,3,1,0,1,9.17773363371404
20,4.4,0,1,1,3,2,0,0,10.69100092566136
38,4.9,5,1,0,3,1,0,1,10.62543774033801
22,4.5,5,0,2,1,1,2,1,1.4884133108381385
35,4.6,5,0,0,1,1,0,1,20.826810752741338
36,4.8,2,0,1,0,2,0,1,7.6354430632058685
26,4.7,2,3,0,3,1,0,1,4.580697136311477
27,4.7,2,0,2,3,0,2,0,19.939345878302394
25,4.8,5,1,1,3,2,0,1,9.160210772982106
36,4.9,0,3,2,1,2,0,1,17.044988256333504
27,5.0,3,3,2,2,1,0,0,10.703707932834622
37,5.0,2,1,1,0,1,2,1,12.552275755914396
31,4.4,3,0,0,3,1,2,1,1.5103108007659514
22,4.7,5,3,0,0,1,0,1,7.756591018443849
28,5.0,0,0,2,2,0,0,1,12.43875210831113
39,4.6,4,3,0,3,1,0,1,4.402192713488331
31,4.7,2,0,0,1,1,0,1,13.942286436722357
39,4.9,3,0,2,3,2,0,0,1.5690347154047222
24,4.9,5,0,2,0,2,0,0,1.5180601842214017
34,4.9,1,3,2,0,2,0,1,4.648389301816639
37,4.1,4,1,0,0,1,0,2,10.58683235050541
37,4.0,1,3,0,0,1,0,1,9.061162036854245
33,4.9,0,0,2,3,0,0,1,1.529404811880711
23,4.5,2,1,0,0,1,2,1,13.747935433701342
39,4.8,5,1,2,2,2,0,1,6.1173690615583665
39,4.6,0,1,0,0,1,0,1,10.983241696284242
25,4.4,1,1,1,1,1,2,1,10.550069974190382
32,4.4,5,3,0,1,1,0,0,12.234070096218902
37,5.0,3,3,1,2,2,0,1,8.927480425054231
36,4.1,5,3,0,3,1,0,1,7.747202883592581
29,4.9,2,3,0,2,1,0,0,16.695143788849723
28,4.9,2,3,2,3,2,2,0,16.823768285553772
28,4.3,0,3,1,0,1,0,1,7.757008674701061
24,4.7,2,1,2,1,2,2,1,10.689181764692147
39,4.0,5,0,0,2,1,0,1,3.0145482561366026
29,4.5,3,3,1,3,2,2,0,17.040057337914522
35,3.6,5,3,2,3,2,0,2,19.88032548524836
37,4.5,0,0,2,2,2,0,0,9.251428706202903
30,5.0,0,0,1,1,1,0,1,4.52214357884438
32,4.4,2,0,0,2,1,0,1,9.07457495490975
34,4.6,4,3,0,2,1,2,1,19.658584057224694
26,4.6,1,0,2,3,1,2,1,7.451937796345459
28,5.0,3,1,2,0,0,2,1,12.08114988633562
35,4.7,4,1,0,1,1,2,0,20.862118112121067
32,4.7,2,2,0,3,1,0,1,1.5104773183413343
22,4.9,5,1,1,3,2,0,1,12.220241481209396
39,5.0,5,2,0,0,1,0,1,3.054566519402013
22,4.5,2,0,1,2,1,2,1,10.983241696284242
25,2.8,4,0,1,0,1,0,1,10.983241696284242
28,4.7,4,0,1,1,1,0,1,11.922364229608347
38,4.9,1,0,0,1,1,0,0,4.647817083193963
21,4.8,5,0,1,0,1,0,1,1.5269203557838738
37,4.3,2,3,1,1,2,0,0,4.582909874633315
30,4.7,2,2,2,1,2,2,1,1.507297708138871
24,4.6,0,3,0,1,1,0,0,19.32162357292021
31,3.7,1,0,1,0,2,2,2,20.39744277518833
27,4.9,3,3,2,0,2,2,1,16.610693115132545
29,4.9,0,1,2,2,1,0,0,4.553679120746387
27,4.8,1,0,2,3,0,2,1,1.5340993371335307
38,4.9,5,0,1,3,2,2,0,13.66085535805377
29,4.9,1,0,0,1,1,2,0,9.414207472710384
34,5.0,4,0,0,2,1,0,1,3.0250084659147034
31,4.4,2,0,0,2,1,0,1,4.707104052532131
22,5.0,0,0,1,1,2,2,0,1.5295340177411298
23,4.9,3,1,1,0,2,0,1,4.623160915645576
35,3.9,5,3,1,3,1,0,2,12.216036309455992
27,4.6,1,0,1,1,2,2,0,10.54796136573478
28,4.7,1,0,2,0,0,0,1,10.737985595793765
