Delivery_person_Age,Delivery_person_Ratings,label_Weatherconditions,label_Road_traffic_density,Vehicle_condition,label_Type_of_order,label_Type_of_vehicle,label_City,multiple_deliveries,Geo_distance
26,4.8,1,3,2,3,1,2,2,19.882241811751964
34,4.9,2,0,2,1,0,0,1,16.635381027246588
29,4.7,3,0,1,1,1,0,0,20.141516380852213
33,4.2,1,2,0,1,1,0,1,6.118358428776695
27,4.9,3,1,2,3,1,0,1,19.941385867885913
36,4.7,0,2,0,2,1,0,1,3.1098897249072968
39,4.5,4,3,0,2,1,0,0,9.106890920609366
39,4.8,2,0,1,0,1,0,0,3.0359027903496822
28,4.8,1,3,0,0,1,0,2,12.438888551921162
39,4.9,3,2,2,0,0,0,1,5.868821509538028
37,4.7,1,1,1,2,1,0,1,17.03947169055914
37,4.6,3,0,1,3,2,2,0,1.5277193778494655
23,4.0,2,0,0,1,1,2,1,1.4880477731583381
22,4.2,0,2,2,1,1,0,1,6.135765048576284
35,4.9,5,2,2,1,0,0,0,6.118271617681138
31,4.8,4,1,1,0,1,0,0,10.625696716966452
39,4.8,2,0,1,1,2,0,1,9.2945299033058
23,4.0,0,1,2,2,0,0,1,13.563916062056796
21,5.0,0,2,2,1,1,0,1,6.19725936328553
34,4.4,3,3,0,3,1,0,2,13.661064865061226
38,4.9,0,1,0,3,1,0,1,4.664846958989862
21,4.6,3,3,0,2,1,0,0,7.756712515848981
37,4.1,2,3,0,0,1,2,0,12.329279304642395
37,4.1,3,0,0,1,1,0,1,3.01454444374032
33,4.8,3,1,2,1,2,0,1,7.439658832141149
29,4.9,5,0,2,2,2,0,1,7.670294054159628
29,4.9,5,2,2,3,0,2,1,1.5296416592868687
38,4.7,5,3,0,1,1,0,1,7.756744675482044
32,4.5,0,0,0,0,1,0,0,1.4880952616573853
29,4.7,3,3,2,0,1,0,1,10.705667688015271
32,5.0,0,0,2,0,1,2,1,1.5073380516053525
33,4.4,1,2,2,1,1,0,1,1.5125287367954066
24,5.0,3,3,2,3,2,2,1,12.217240176909003
28,4.8,4,3,0,2,1,2,1,19.3401463924332
27,4.7,4,3,2,2,2,2,1,13.570616188383717
35,4.9,0,3,1,0,2,0,1,10.57148959092966
38,4.8,0,0,0,2,1,0,1,14.121309628180253
22,4.8,3,0,1,3,2,2,0,3.068338311698896
24,4.8,2,2,2,0,1,2,0,6.108760689155646
28,5.0,2,3,2,0,1,0,1,7.441494565146197
35,3.8,0,0,2,2,2,0,2,16.94950218139203
32,4.7,4,0,0,1,1,0,1,4.647779662813341
38,5.0,4,3,1,0,2,2,0,19.8823960800054
36,4.5,2,1,1,1,2,0,1,4.521558384389735
32,4.1,5,0,0,2,1,0,1,9.046900349940877
25,4.8,2,3,0,1,1,0,1,7.705389683124943
29,4.3,2,0,0,0,1,2,1,4.654256824131883
28,4.6,0,0,2,2,2,0,1,7.786379971390039
37,4.7,0,1,0,2,1,0,2,16.365355795019745
23,4.2,3,0,0,1,1,0,1,7.774224002698608
29,4.6,5,0,1,0,1,0,1,1.5514033908342408
37,4.5,5,2,1,1,1,2,0,6.108472828203271
36,4.9,0,0,2,1,2,0,1,7.756832982430433
36,4.4,2,1,1,0,1,0,1,6.041656803069341
22,4.8,5,1,1,1,2,0,0,9.204105757163974
20,4.5,2,0,0,1,1,0,1,13.80555993393053
26,5.0,1,3,2,3,1,0,1,7.536105682491125
21,4.6,1,0,1,1,1,0,0,3.098668570898803
30,4.3,5,0,0,3,1,0,1,3.025054466412277
33,3.6,0,0,2,2,1,0,1,10.571398631736797
32,4.9,0,0,1,2,2,2,1,7.635484045429887
36,4.8,1,0,1,0,1,0,1,10.706412101750692
33,4.7,4,1,1,0,2,0,0,17.103104604488404
27,4.7,4,1,1,1,2,0,0,6.197250523008698
28,4.6,1,3,0,3,1,0,1,17.12988900430134
35,4.5,1,1,2,1,1,2,0,9.329036830172058
29,4.4,1,3,2,2,2,0,1,20.212464687922555
31,4.1,5,0,0,3,1,0,1,3.05924045549456
20,4.7,0,0,1,1,2,0,0,1.5179978116866137
32,4.7,1,3,0,2,1,0,1,10.8458765385546
25,4.9,0,1,1,0,1,0,0,4.583030625251179
20,4.7,4,0,2,3,2,0,1,4.654006561672502
31,4.6,2,3,1,2,1,0,0,17.064281923367332
35,4.6,4,2,1,3,2,0,0,6.196923263958364
31,4.6,2,0,0,1,1,0,1,10.859228110858677
30,4.9,4,0,1,2,2,0,0,2.9761660298267127
24,4.9,4,1,2,1,2,0,0,4.553796163736469
29,4.5,0,1,0,3,1,0,1,4.532421028606297
39,4.4,5,3,0,0,1,0,1,13.944598794232533
30,4.8,3,0,0,0,1,2,1,12.089934103523698
21,4.9,2,0,1,0,2,2,1,4.664788156983632
36,4.7,2,1,2,0,0,0,0,16.695447096527786
34,5.0,4,0,2,2,2,2,1,1.5072996139916957
29,5.0,1,3,0,3,1,2,1,4.707104052532131
38,4.7,1,0,2,3,2,0,0,3.0360482406799654
30,3.7,2,3,2,0,1,0,1,16.6351168936998
26,4.6,0,0,0,2,1,0,1,17.129949327337364
35,4.9,2,0,0,3,1,2,1,20.48867811756318
36,4.8,0,3,2,2,2,0,1,13.99363508247081
35,4.9,1,0,1,2,1,0,1,8.927499302830514
24,4.5,5,1,0,0,1,0,1,6.2195799756053045
28,5.0,3,1,1,2,1,0,1,19.63102373000642
32,4.4,5,3,2,2,2,2,0,16.95002029132069
38,4.9,4,3,2,2,2,0,1,4.648439519378341
30,4.8,0,1,1,3,1,0,1,7.635247469697659
38,4.8,3,2,0,0,1,0,1,6.110619251595239
35,4.5,3,1,1,3,1,0,1,16.694580779303383
29,4.0,0,3,2,3,2,0,1,10.571705517772294
35,4.9,2,3,2,3,0,0,1,4.588831209737105
38,4.6,4,0,0,1,1,0,1,9.106890920609366
34,4.1,3,0,0,2,1,0,1,9.20423484179557
37,4.6,3,0,1,3,1,0,0,10.40516557964519
38,4.9,1,2,1,3,2,2,1,3.0594107982187775
28,4.9,3,0,2,3,0,0,1,20.13677616835183
31,4.0,3,0,0,3,1,0,1,1.5295340177411298
24,4.6,1,3,2,3,2,0,0,10.414812499573882
20,4.9,1,0,0,0,1,2,1,20.39744277518833
33,4.5,4,3,1,3,2,0,0,13.765369600431754
37,4.6,3,1,0,2,1,0,0,19.853047926026434
24,4.6,2,3,2,3,2,0,0,13.962610508154095
33,4.7,1,2,0,2,1,0,1,3.0154923299761482
29,4.6,1,0,0,1,1,0,1,3.0206687990832064
37,4.6,2,0,2,0,2,2,0,1.5296416592868687
26,4.9,5,1,2,2,1,0,1,11.903157253917723
34,5.0,3,1,1,1,2,0,0,8.927409587684332
28,5.0,4,3,2,3,2,0,1,16.87340346863218
28,4.8,5,1,0,1,1,0,0,19.939991178012804
21,4.7,1,0,0,2,1,0,0,4.648172911966466
26,4.6,2,3,0,0,1,0,2,4.4713218724271755
23,4.9,1,1,2,3,1,0,1,5.9616831571471955
36,4.9,2,1,2,1,0,0,1,10.884116941798958
37,4.6,1,1,2,3,0,0,3,19.340262441636273
33,4.0,2,1,1,0,1,0,1,7.747793362638613
35,4.0,4,3,0,1,1,0,1,16.694580779303383
27,4.8,4,0,2,2,2,2,1,9.414207472710384
29,4.7,2,0,1,0,1,0,1,1.541245981533794
24,4.0,5,1,0,2,1,0,1,19.85002952070244
36,4.9,3,0,1,3,2,0,1,3.083948986451023
33,4.7,3,2,0,2,1,0,1,6.049820809301132
32,4.8,3,1,1,2,1,0,1,13.659625231758408
25,4.8,4,3,2,0,2,0,1,10.432316586152334
22,4.1,2,3,0,1,1,0,0,16.138483813096713
22,5.0,0,1,1,2,1,2,1,12.552275755914396
24,3.5,4,3,0,1,1,0,1,7.562208879649091
29,4.5,0,0,0,2,1,0,1,1.5690347154047222
32,4.9,0,0,0,3,1,2,0,1.5690347154047222
30,4.6,3,0,1,2,2,0,1,3.138069407388937
24,4.8,5,0,2,1,1,0,0,3.0989710082120365
27,4.6,3,1,0,3,1,2,1,17.039142713155137
26,4.9,0,3,0,1,1,0,1,9.062186152434844
21,4.7,1,2,1,2,1,0,1,3.138069407388937
32,4.5,4,3,1,1,1,2,0,7.746447000058102
24,4.5,4,0,2,0,2,0,1,13.659644060860991
31,4.9,3,0,1,0,1,0,1,20.862712072902738
20,4.8,3,1,1,0,2,0,1,12.235732851646777
23,3.9,4,2,0,1,1,0,1,6.118317146789669
32,4.9,4,0,1,0,1,0,0,7.562213708875614
20,4.3,3,0,0,3,1,0,1,1.486626032264944
22,5.0,2,2,1,2,2,0,1,6.107510394065643
20,4.7,1,3,1,2,2,0,1,4.647989333607506
38,4.6,1,0,0,0,1,0,2,19.631187551423558
28,5.0,4,1,2,2,0,0,1,7.452243284428515
37,4.2,0,3,0,1,1,0,0,9.062116557948446
36,4.9,1,1,1,2,1,0,1,6.049869064943989
34,4.6,2,3,0,1,1,0,0,19.65920738874082
31,4.6,5,1,1,2,2,0,1,4.582113704313907
27,4.9,1,3,0,3,1,0,0,20.143689599486176
24,4.8,0,0,2,0,0,0,0,9.043828433563103
20,4.7,5,3,2,3,1,0,1,8.928288457014252
20,4.8,2,3,2,0,1,0,1,16.610756501990146
33,5.0,1,0,0,0,1,0,1,19.59020125047545
28,4.6,5,0,2,1,0,0,0,12.410725803758483
29,4.8,3,1,1,2,1,0,1,5.946228466305146
26,4.8,0,0,2,3,1,2,0,7.747203927047524
28,5.0,2,3,2,2,2,0,1,20.48867811756318
33,4.9,2,0,1,2,2,0,0,17.10253141310309
26,4.1,5,0,0,2,1,0,0,3.0986720501536995
27,4.8,0,1,1,1,1,2,1,6.276138627413788
32,4.6,5,2,0,3,1,0,1,6.276138627413788
32,4.1,2,3,1,0,1,0,1,17.042779720771215
21,4.8,0,0,0,3,1,0,1,19.940607730289397
24,3.2,4,0,2,3,2,2,1,10.69314243912885
24,5.0,0,1,1,3,1,2,1,4.602433230763186
39,4.1,1,1,2,0,1,2,1,16.61120765560223
28,4.6,5,2,1,3,1,0,1,3.01443903185168
38,4.2,5,0,0,0,1,0,1,7.589949107711548
23,4.5,1,0,0,2,1,0,0,2.9768087767782925
36,4.9,1,3,2,0,0,0,1,20.244722777736904
35,4.7,4,3,2,3,2,2,0,4.664612741262876
39,4.9,0,0,1,1,2,2,1,1.4881912567305338
21,4.6,1,0,1,0,2,2,1,16.61130742327042
26,5.0,0,0,2,1,0,0,1,1.5295340177411298
24,4.6,5,0,2,3,2,2,0,17.040675423590812
23,4.6,5,0,2,1,2,0,1,3.036073580509908
28,4.6,0,2,2,2,2,0,1,6.041610424267577
35,5.0,5,1,0,2,1,0,1,9.414207472710384
30,4.6,5,0,1,1,2,0,0,20.140136453106805
29,4.9,2,1,1,0,2,0,1,13.390331809420582
20,4.0,0,3,2,3,1,0,0,16.79253633397431
26,4.0,5,1,0,3,1,0,1,13.659644060860991
22,4.5,2,2,2,3,1,0,1,3.0143866935142984
31,4.5,1,0,2,2,2,0,1,1.507297708138871
39,4.6,1,1,2,1,2,0,0,12.271156171049041
37,3.8,3,3,2,1,1,0,1,12.438505230257428
34,4.8,0,3,0,0,1,0,1,9.167371856167188
29,4.9,1,2,2,1,1,2,1,6.229595583084196
25,4.9,2,3,1,1,1,0,1,4.622902187783751
21,4.9,3,1,0,1,1,0,1,19.729348027031104
39,4.8,4,1,1,1,2,0,1,13.941388211074049
35,4.9,3,0,1,3,1,0,1,10.415553616088543
23,4.8,4,0,0,0,1,0,1,10.705667688015271
21,2.9,4,0,1,1,2,0,0,16.793902842922613
39,4.8,0,3,0,3,1,0,1,4.463967267078257
37,4.0,3,1,2,1,2,0,1,9.047445373470556
26,4.7,3,2,0,1,1,0,1,6.0411743878610205
25,4.5,0,0,0,0,1,2,0,3.138069407388937
34,4.5,0,3,0,0,1,0,1,19.939991178012804
28,4.8,0,3,0,3,1,0,1,10.415463360379787
26,2.7,4,0,1,1,1,0,1,10.432747883691448
28,4.9,4,3,0,2,1,2,0,10.578906177596528
25,4.1,2,3,0,2,1,0,1,4.464113950944991
34,4.7,4,1,0,1,1,2,1,4.6484737812260795
23,4.1,1,3,1,1,2,0,1,19.729348027031104
31,4.6,3,0,2,1,2,0,0,1.510312629964539
28,4.5,2,0,2,3,0,2,1,4.5541099145681745
30,4.8,5,0,0,0,1,0,1,10.883716478923029
39,4.9,3,3,0,2,1,0,1,7.589467220002331
20,4.1,3,3,0,2,1,0,1,4.648491109478169
22,5.0,3,2,0,1,1,0,2,1.529630285376054
33,4.7,0,0,1,2,2,0,1,20.141430602265977
36,4.7,2,0,1,3,1,0,1,1.5690347154047222
29,4.9,4,0,2,1,1,0,1,3.068343469009768
22,4.8,4,0,2,1,2,2,1,9.07457495490975
38,4.6,4,3,0,3,1,0,1,10.706538178038926
39,4.9,4,0,2,2,1,0,1,9.107880591147302
29,4.5,0,0,0,2,1,0,1,3.099243404030397
26,4.5,3,3,2,0,2,0,0,7.74649937537448
37,4.4,5,1,1,2,2,0,0,16.611108704814665
25,4.9,1,0,2,3,2,2,0,4.664677959716757
39,4.7,2,0,1,0,2,0,1,13.76488736327854
32,4.1,3,3,1,2,2,0,1,11.921982299625778
36,4.5,2,0,2,2,0,0,0,3.02166368351714
31,4.9,0,1,2,0,1,0,1,11.709974213921956
28,4.6,0,3,1,1,2,0,0,10.57160040591472
29,4.5,3,1,2,3,2,0,0,9.414207472710384
31,4.9,1,0,0,1,1,2,0,3.102770127437017
30,4.5,0,0,2,3,2,0,0,9.343957660078098
29,4.6,1,1,0,0,1,0,0,20.141445016216544
32,4.9,1,3,2,0,1,0,1,9.414207472710384
26,4.6,0,1,2,2,1,0,0,6.07163451350371
32,4.2,2,1,0,0,1,0,1,7.562176569442244
26,4.3,0,1,2,3,2,0,0,10.983241696284242
21,4.5,5,3,2,0,1,0,1,20.164987511903334
38,4.3,3,3,1,1,1,2,1,4.602294386101448
32,3.8,2,3,1,0,1,0,0,10.859180843022576
28,4.6,0,0,0,3,1,2,1,20.213749305783026
33,4.8,5,0,1,3,1,0,1,7.551948584727068
35,4.8,1,3,2,2,2,0,1,12.393579105809046
36,4.7,3,0,1,2,1,2,1,7.845173108613386
29,4.8,2,0,2,1,1,0,1,1.53411592989738
34,4.8,1,0,0,1,1,0,1,1.52973448839228
30,4.4,5,3,2,2,1,2,1,10.54796136573478
25,4.6,5,1,2,2,1,2,1,16.36607478461632
27,4.9,2,0,1,2,1,0,1,3.0146017669132554
20,4.9,4,0,2,0,2,0,1,7.774496620087613
38,4.8,4,2,2,0,2,0,1,3.0592417522807835
31,4.7,2,0,1,1,2,0,1,3.098974837829024
32,5.0,0,3,0,1,1,0,3,13.74093223440384
28,4.9,4,3,1,2,1,0,1,4.664723158590265
38,4.9,0,3,1,3,1,0,1,16.36695177863809
33,5.0,1,0,0,0,1,2,0,4.707104052532131
24,4.8,3,0,1,3,1,0,0,3.1098897249072968
22,4.8,2,3,1,1,2,0,1,10.844039790363599
20,5.0,5,1,1,1,1,0,1,13.993521097863649
22,4.6,4,1,2,3,0,0,1,10.884028364866003
37,4.9,2,3,2,3,2,0,1,7.748168037038757
33,4.8,5,1,1,2,1,0,1,20.827394763385854
24,4.5,4,1,1,1,1,0,1,12.057182695080286
35,5.0,2,1,0,0,1,0,0,17.064094538257507
29,4.0,0,1,1,0,1,0,1,14.121309628180253
25,4.8,0,2,1,1,2,2,1,6.135753835850377
38,4.7,1,1,0,3,1,0,2,14.121309628180253
35,5.0,2,0,2,0,2,0,1,4398.408668735328
29,4.9,2,0,2,0,0,0,1,11.902753837483976
35,4.8,1,3,0,1,1,0,1,11.738554275547582
24,4.8,4,0,1,0,2,0,0,7.747638162695086
39,4.4,5,3,0,2,1,0,1,4.6015967158497135
30,5.0,0,3,0,0,1,0,1,7.775027531729311
22,4.7,2,1,0,3,1,0,1,4.553656452165022
26,4.8,3,3,1,2,2,0,1,16.695410883026362
32,4.6,5,3,0,1,1,0,1,12.458591468966615
31,4.0,0,2,0,2,1,0,0,6.095320439686476
30,4.8,0,3,0,1,1,0,0,4.52439907986276
31,4.8,0,0,2,1,1,0,0,7.746149563277038
31,4.1,1,3,2,2,2,2,1,12.216260551419467
34,4.6,1,0,1,3,2,0,0,1.5549063677553951
29,4.9,1,3,1,0,1,0,1,10.270627553825381
27,4.4,4,3,0,3,1,0,1,7.670252503433443
35,4.7,0,3,1,2,2,0,1,10.70661791253787
28,4.9,1,0,0,2,1,0,0,20.211791494904002
27,4.9,4,3,1,3,1,0,1,13.993481240858118
33,4.2,0,3,2,3,2,0,1,13.595920700372707
27,4.9,4,0,1,0,2,0,1,1.5549501809798034
20,5.0,2,1,2,0,2,0,1,6.071478423806077
32,4.7,0,0,2,3,0,0,1,7.552026138180965
39,4.5,2,3,2,1,2,0,1,9.068475877101125
32,5.0,0,3,1,0,2,0,0,17.25937671693666
27,4.7,3,1,0,2,1,0,1,14.121309628180253
36,4.7,0,0,0,3,1,0,1,13.76488736327854
32,4.5,3,3,2,0,0,0,1,7.746557479642295
25,4.8,5,0,2,0,2,2,1,1.5514583744992787
37,4.5,4,1,2,3,0,0,1,13.564037303931613
25,4.7,1,1,1,3,1,0,1,10.415463360379787
24,4.6,4,0,0,1,1,2,1,1.5115384986675955
20,4.7,3,1,1,2,2,2,0,9.175822274004021
26,4.7,4,0,0,1,1,0,1,4.707104052532131
32,4.8,4,0,0,1,1,0,1,3.1027828005859606
26,4.9,0,1,1,3,1,0,0,4.601882860109106
38,4.9,1,3,0,1,1,0,1,7.480670392988778
24,4.9,2,3,2,2,0,0,1,13.94371116839474
28,4.6,2,0,2,1,0,0,0,3.138069407388937
26,4.8,1,3,2,0,2,0,1,19.37204588531083
36,4.8,3,0,2,2,2,2,1,17.103132401332328
31,4.5,4,1,1,1,2,2,0,7.590021438430087
38,3.9,2,3,1,0,1,0,2,12.410398980987173
31,4.3,3,0,0,1,1,0,0,1.5690347154047222
36,4.7,2,3,1,0,1,2,1,13.943159220433138
27,4.6,3,3,1,3,2,0,1,13.660293072377392
31,4.3,0,0,1,3,2,2,0,14.015064564346295
32,4.3,1,0,1,2,1,0,1,10.883716478923029
31,4.1,0,3,2,0,0,0,1,16.79744377860206
21,4.3,3,0,0,0,1,0,1,3.0209048437880344
36,4.9,2,0,1,2,2,0,1,1.5497167302535413
32,4.8,0,3,0,2,1,0,1,4.530898781872517
30,4.9,0,0,2,1,1,0,1,1.5270548523807177
20,4.8,0,0,2,3,0,0,1,7.745892925201073
20,4.0,0,1,2,1,2,0,0,10.983241696284242
35,4.8,0,3,0,0,1,0,1,7.633313679223672
39,4.1,5,2,2,0,2,0,2,6.041281890703408
24,4.9,0,0,0,3,1,0,1,12.438505230257428
36,4.9,0,3,0,3,1,0,0,10.738078032534391
38,4.8,4,0,1,3,1,0,0,4.587554339065332
24,4.8,3,0,2,2,0,2,1,12.211640457623606
31,4.7,3,0,0,0,1,0,0,10.572379018516335
22,4.8,2,1,0,2,1,0,1,12.271693017352293
34,4.7,4,0,2,1,2,0,1,13.944529384855876
21,4.7,0,0,1,1,1,0,1,1.529598495160872
20,4.9,1,0,2,1,1,2,0,1.5072188473775159
37,4.3,0,0,2,1,0,0,1,16.871835277515352
24,4.7,4,0,0,0,1,2,1,3.036073524369064
25,4.5,5,0,2,1,2,0,1,7.6358439565591985
38,4.5,1,0,0,1,1,0,1,3.11481477102255
32,4.8,0,0,0,1,1,0,0,19.730066811633108
28,4.9,4,2,1,1,1,0,0,1.4881116477290899
20,4.3,2,0,0,2,1,0,0,4.648417563481357
34,4.7,3,0,1,2,1,0,1,4.537333134049501
39,4.8,4,0,1,0,1,2,0,1.5296519721962778
23,4.7,1,3,1,0,2,0,1,9.296667943582008
28,4.6,3,0,2,0,1,2,1,3.014385561380863
29,4.7,2,0,1,0,1,2,0,1.5070945252544081
24,4.9,1,3,1,1,2,0,0,7.439968743388034
22,4.9,3,0,1,2,2,0,1,4.671892981247436
38,4.9,5,0,2,0,0,0,1,17.063560974578667
29,4.8,1,1,2,1,0,0,2,12.142584811478201
28,4.5,4,2,0,3,1,0,0,3.102925877447916
39,4.7,1,3,2,1,1,0,2,16.796560564484654
31,4.6,2,1,0,0,1,0,0,12.08140588913986
34,4.9,5,3,0,3,1,0,1,9.062116557948446
26,4.5,1,3,0,0,1,0,1,20.13775691483711
28,5.0,2,3,1,0,2,2,0,9.107582743161037
33,3.5,2,3,1,1,1,0,2,10.472555237349544
21,4.9,0,0,2,3,1,0,0,9.177294665698573
36,4.8,1,2,2,2,1,0,1,1.464091918442496
24,5.0,1,3,0,3,1,0,2,20.141516380852213
35,4.7,5,0,2,0,2,0,1,17.25937671693666
24,4.8,3,2,1,3,1,0,1,6.19725936328553
37,4.7,0,2,1,1,2,0,1,3.0360482406799654
33,4.4,2,3,2,2,2,0,1,10.844300621895457
33,4.5,1,3,0,2,1,0,2,19.940782302250376
28,4.7,3,0,0,2,1,0,0,14.121309628180253
22,4.9,4,3,1,3,1,0,0,13.960889853665337
36,4.8,5,0,1,1,1,0,1,12.06203483906582
26,4.5,2,3,0,2,1,0,1,16.69608489024651
35,4.7,1,0,1,0,1,0,0,20.489777484636544
38,3.7,4,3,1,0,2,0,1,16.585595125546824
35,4.2,3,3,1,0,2,0,1,4.648672166373577
21,4.3,5,3,0,1,1,0,2,13.943159409182988
22,5.0,1,3,0,0,1,0,0,17.25937671693666
33,5.0,3,3,2,1,0,0,0,9.296430766542656
25,4.6,4,3,0,2,1,0,1,10.787980391835559
26,4.2,1,2,2,1,1,0,0,6.197905447135886
28,4.9,4,0,2,3,2,2,0,1.5690347154047222
23,5.0,3,0,1,2,1,2,1,1.5072188473775159
23,4.9,4,0,0,1,1,0,0,1.5514402596192753
31,4.8,3,3,2,3,1,0,1,13.961608750139392
26,4.8,2,1,0,0,1,0,1,10.549588224835514
35,4.6,4,3,0,1,1,0,1,14.121309628180253
33,4.9,3,0,2,0,1,2,0,20.832850885767474
37,4.2,3,3,1,0,2,0,2,20.39744277518833
35,5.0,0,3,1,1,1,0,0,7.756591018443849
24,4.6,2,2,0,0,1,2,1,5.952102906712126
34,4.8,2,0,0,2,1,0,1,19.8516232898003
38,4.2,1,0,0,3,1,0,1,10.574953229197801
31,4.1,5,0,0,2,1,0,1,1.5513238067891462
20,4.9,5,0,1,0,2,2,0,3.0146017669132554
22,4.6,5,1,0,2,1,0,1,16.574241605301808
33,4.0,2,3,1,1,1,0,0,7.756712515848981
20,4.9,0,3,1,1,1,0,1,9.175803174868914
38,4.6,5,1,1,3,2,0,0,4.588393415148507
33,4.8,0,2,0,2,1,0,0,6.029055155289032
35,4.9,5,1,2,0,0,0,1,14.121309628180253
21,4.9,0,3,0,2,1,0,0,12.438529701270445
27,4.7,5,3,0,3,1,0,1,4.654290210819338
24,4.9,2,1,0,0,1,0,1,12.410450496479083
38,4.5,3,0,1,1,2,2,0,3.0992292872260374
38,4.5,0,0,1,0,2,0,1,3.0230276081883063
31,4.7,4,0,2,0,2,0,0,7.774520987326119
34,5.0,2,0,1,0,1,2,1,9.06228183486749
21,5.0,0,1,0,0,1,2,0,6.11841026532285
27,4.7,0,1,0,3,1,0,0,7.58940557012892
35,4.2,0,1,2,1,1,2,2,12.232641618890506
26,4.9,2,3,2,1,1,0,1,7.670551156750298
38,4.5,3,0,0,1,1,0,1,19.730013677494053
20,4.6,0,1,1,0,2,2,1,4.5537839274017315
35,4.8,2,0,1,2,1,0,1,7.7565348477012
39,5.0,1,3,1,1,2,0,1,9.308042124629791
39,4.8,3,0,1,3,1,0,1,4.581557070783627
38,4.0,2,0,0,3,1,0,0,3.099238091226209
21,2.7,4,0,1,3,1,0,1,12.06203483906582
20,4.6,4,1,1,3,1,0,1,4.588477172966504
22,4.2,5,0,0,0,1,0,1,1.529630285376054
25,4.5,3,0,0,1,1,2,1,2.9731658486479113
27,4.9,5,3,1,0,1,0,1,13.961547929942947
30,4.7,4,3,1,0,1,0,0,13.944529384855876
26,4.8,3,0,1,3,2,0,0,1.5179748068736865
39,4.6,2,0,1,1,2,0,1,20.243125611344436
27,4.9,4,3,0,2,1,0,0,12.081477812683568
22,4.8,1,0,0,1,1,0,1,13.595920700372707
20,4.6,1,3,0,2,1,0,2,13.94444674257976
22,4.5,2,3,2,1,2,0,1,4.664639938745209
32,3.9,2,3,1,3,2,0,1,19.730956081865795
27,4.5,2,0,1,0,1,0,0,4.580632424766457
28,4.1,0,3,2,3,2,0,0,20.166129779840556
21,4.9,4,0,0,2,1,2,0,3.0145482561366026
33,4.6,3,0,1,3,1,0,1,1.5549054318597237
27,4.8,1,3,0,1,1,0,1,4.65445840662637
36,4.9,4,0,1,0,2,0,1,10.550020338631688
20,5.0,3,1,0,3,1,0,1,6.0277133346279195
33,4.6,4,1,1,3,2,2,1,7.747885462549346
24,4.9,5,1,2,1,2,0,1,5.961907782004104
22,4.8,0,0,0,0,1,2,1,10.689700885525228
29,5.0,1,3,0,3,1,2,1,19.883194540663208
21,4.8,5,3,2,1,2,0,1,10.859228110858677
37,4.6,1,2,0,3,1,0,1,6.049839359149483
38,4.6,4,0,0,2,1,0,1,1.5548957532425725
22,4.3,2,1,0,3,1,0,1,17.04436567231191
30,4.9,4,0,1,3,2,0,0,2.92787876187017
31,4.9,5,2,1,0,1,2,1,6.136091403436602
33,4.7,3,2,2,2,1,0,1,1.5271823546903054
32,4.0,2,1,0,1,1,0,1,20.39744277518833
37,4.9,3,1,2,3,2,2,1,20.82923788718981
28,5.0,1,1,2,2,2,2,1,6.1362806627149435
35,4.3,2,3,1,3,2,0,1,4.648470467137441
24,4.6,1,2,0,0,1,2,0,3.06832809074694
25,4.7,5,3,2,1,2,2,1,4.64748974971679
31,4.6,0,3,0,1,1,0,1,13.993149115901053
27,4.0,0,1,2,2,2,0,1,16.365355795019745
24,4.9,1,1,2,2,0,0,1,12.055325619956319
29,4.9,3,0,2,2,1,0,0,3.138069407388937
28,4.8,4,1,0,3,1,0,0,10.5500260879149
27,5.0,0,1,2,0,2,0,1,7.63428071943171
25,4.7,5,3,0,3,1,0,1,9.061426530475481
35,4.8,1,0,2,0,2,0,0,3.054305578415364
38,4.7,4,1,0,3,1,2,0,4.553636902283276
28,5.0,2,1,1,0,2,0,1,19.85360391181812
23,4.9,0,2,2,0,0,0,0,1.5690347154047222
23,4.9,1,3,0,0,1,0,1,7.635714619015537
28,4.6,3,1,0,3,1,2,1,16.872139881746353
29,5.0,0,3,1,3,2,0,1,19.59009856812415
36,3.8,2,3,1,3,2,0,0,12.409793910752205
27,4.9,2,0,2,0,2,0,0,20.212464687922555
32,4.8,2,3,2,2,2,0,1,12.211640457623606
29,2.6,4,0,1,1,2,0,1,10.687541344886501
35,4.0,5,3,0,3,1,0,1,4.654006561672502
35,4.6,4,0,2,0,2,2,0,16.137185836620773
27,4.6,1,1,0,1,1,0,1,6.071422120848535
29,4.9,4,0,2,0,1,0,1,3.102770127437017
34,4.6,3,0,0,3,1,0,0,14.121309628180253
22,4.6,1,1,0,2,1,2,1,6.02889253332536
35,3.4,4,0,0,3,1,0,1,13.463856563124775
31,4.1,1,0,0,2,1,0,2,20.39744277518833
37,4.7,0,3,0,2,1,0,1,9.32903211951959
23,5.0,4,0,1,3,1,0,1,3.098689497995881
33,4.9,3,1,0,2,1,0,0,4.672168119244043
29,5.0,3,3,2,3,2,2,0,7.774277168534271
29,4.9,3,1,1,1,1,0,0,7.774533589022428
25,4.7,3,3,2,2,2,2,1,20.142712566170676
27,4.9,0,1,0,3,1,0,1,19.591169475729576
25,4.6,3,0,0,0,1,2,0,10.983241696284242
36,4.2,1,3,1,3,2,2,2,12.32785472713001
36,4.9,2,1,1,0,2,0,0,12.438787521229942
21,5.0,1,3,0,0,1,0,1,19.940715990099818
28,5.0,2,3,0,3,1,0,1,16.696084580892986
25,4.9,3,2,1,3,2,0,1,1.5549547945110038
